533	0.192472874	0.790842176
534	0.19958013	0.785422478
535	0.206741104	0.779795673
536	0.213991019	0.773942797
537	0.221299619	0.767900068
538	0.228623268	0.761716575
539	0.235921324	0.755439955
540	0.243156313	0.749115666
541	0.250301	0.742780149
542	0.257358021	0.736442234
543	0.264336768	0.730103257
544	0.27124628	0.723763549
545	0.278094838	0.717423019
546	0.284889639	0.711081861
547	0.291635415	0.704742571
548	0.298335897	0.69840766
549	0.304994498	0.692078923
550	0.311614271	0.685757659
551	0.318206237	0.679436187
552	0.324812475	0.673074222
553	0.331479153	0.666627202
554	0.338247883	0.660055239
555	0.34515584	0.653322935
556	0.352216419	0.646418801
557	0.359365387	0.639409355
558	0.366525565	0.632373878
559	0.373626786	0.625384343
560	0.380605859	0.618505495
561	0.387429333	0.611772092
562	0.394158043	0.605124316
563	0.400868811	0.598486236
564	0.407630299	0.591789991
565	0.414503407	0.584975418
566	0.421521831	0.57800948
567	0.42863922	0.570939132
568	0.435794845	0.563825653
569	0.442933937	0.556724311
570	0.450007566	0.549684489
571	0.456983652	0.542738676
572	0.463877351	0.535872074
573	0.470712399	0.529061271
574	0.477509187	0.522286168
575	0.484285069	0.515529674
576	0.491052797	0.508779294
577	0.497815994	0.502031686
578	0.504575199	0.495286559
579	0.511329862	0.488544668
580	0.51807818	0.481807986
581	0.524805256	0.475091535
582	0.531450328	0.468456123
583	0.537949995	0.461965192
584	0.544250552	0.455672498
585	0.550306492	0.449623606
586	0.55609666	0.443839738
587	0.561666785	0.438275255
588	0.567071761	0.432875346
589	0.572359445	0.427592226
590	0.577570845	0.422384946
591	0.582731307	0.417228213
592	0.587825003	0.412137892
593	0.592828834	0.407137119
594	0.597722921	0.402245801
595	0.602490914	0.397480318
596	0.607123765	0.392849743
597	0.611634086	0.38834149
598	0.616036566	0.383940891
599	0.620344406	0.379634767
600	0.624568961	0.375411778
601	0.628713396	0.371268774
602	0.632758187	0.367225292
603	0.636681221	0.36330345
604	0.640464948	0.35952081
605	0.644094339	0.355892409
606	0.647561918	0.35242573
607	0.650875743	0.349112726
608	0.654046555	0.345942663
609	0.657084511	0.342905393
610	0.659998796	0.339991737
611	0.662796856	0.337194256
612	0.665484535	0.334507109
613	0.668066559	0.331925573
614	0.670547164	0.329445418
615	0.672931192	0.327061805
616	0.675227828	0.324772172
617	0.677439634	0.322560366
618	0.679581652	0.320418348
619	0.681663498	0.318336502
620	0.683693376	0.316306624
621	0.685672994	0.314327006
622	0.687582753	0.312417247
623	0.689401008	0.310598992
624	0.691109932	0.308890068
625	0.692694475	0.307305525
626	0.694148589	0.305851411
627	0.69549166	0.30450834
628	0.696746634	0.303253366
629	0.697934087	0.302065913
630	0.6990722	0.3009278
631	0.700174792	0.299825208
632	0.701244482	0.298755518
633	0.702281333	0.297718667
634	0.703285547	0.296714453
635	0.704257253	0.295742747
636	0.705198924	0.294801076
637	0.70612043	0.29387957
638	0.707032743	0.292967257
639	0.707945446	0.292054554
640	0.708866844	0.291133156
641	0.709797048	0.290202952
642	0.710708309	0.289291691
643	0.711569846	0.288430154
644	0.712355107	0.287644893
645	0.713040227	0.286959773
646	0.713613015	0.286386985
647	0.714095786	0.285904214
648	0.714517247	0.285482753
649	0.714903692	0.285096308
650	0.715279392	0.284720608
651	0.715663113	0.284336887
652	0.716054852	0.283945148
653	0.716451358	0.283548642
654	0.716849228	0.283150772
655	0.717245059	0.282754941
656	0.71763598	0.28236402
657	0.718020122	0.281979878
658	0.718395912	0.281604088
659	0.718761692	0.281238308
660	0.719116083	0.280883917
661	0.719457378	0.280542622
662	0.719781999	0.280218001
663	0.720086467	0.279913533
664	0.720366876	0.279633124
665	0.720620325	0.279379675
666	0.720844947	0.279155053
667	0.721044605	0.278955395
668	0.721224073	0.278775927
669	0.721388013	0.278611987
670	0.721540928	0.278459072
671	0.721686259	0.278313741
672	0.721824346	0.278175654
673	0.721954867	0.278045133
674	0.722077302	0.277922698
675	0.722191412	0.277808588
676	0.722296914	0.277703086
677	0.722394442	0.277605558
678	0.722484777	0.277515223
679	0.72256872	0.27743128
680	0.722646848	0.277353152
681	0.722719918	0.277280082
682	0.722787641	0.277212359
683	0.72284991	0.27715009
684	0.722906468	0.277093532
685	0.722957166	0.277042834
686	0.723001878	0.276998122
687	0.723041803	0.276958197
688	0.723077863	0.276922137
689	0.723111166	0.276888834
690	0.72314318	0.27685682
691	0.723174339	0.276825661
692	0.723204058	0.276795942
693	0.723230768	0.276769232
694	0.723253465	0.276746535
695	0.723270621	0.276729379
696	0.723281713	0.276718287
697	0.723287713	0.276712287
698	0.723290142	0.276709858
699	0.723290667	0.276709333
700	0.723290807	0.276709193
701	0.723291672	0.276708328
702	0.723293119	0.276706881
703	0.723294106	0.276705894
